task,repo,commit_hash,docker_image,data_source,ability,has_problem,has_tests
scrapy:526aa07f44ab30e128ffb42d12143e4aac9c899e,scrapy,526aa07f44ab30e128ffb42d12143e4aac9c899e,namanjain12/scrapy_final:526aa07f44ab30e128ffb42d12143e4aac9c899e,swe,swe,True,True
scrapy:53757e51e56ace34bef8616451cca921da16791c,scrapy,53757e51e56ace34bef8616451cca921da16791c,namanjain12/scrapy_final:53757e51e56ace34bef8616451cca921da16791c,swe,swe,True,True
scrapy:56fa9e2c1c1575f7b35ec724cb1608b07b8b548e,scrapy,56fa9e2c1c1575f7b35ec724cb1608b07b8b548e,namanjain12/scrapy_final:56fa9e2c1c1575f7b35ec724cb1608b07b8b548e,swe,swe,True,True
scrapy:571bf68d7d45524b8150f15776af85ed98258882,scrapy,571bf68d7d45524b8150f15776af85ed98258882,namanjain12/scrapy_final:571bf68d7d45524b8150f15776af85ed98258882,swe,swe,True,True
scrapy:5ad64204ac0c477246331e9db72024fb37b569bc,scrapy,5ad64204ac0c477246331e9db72024fb37b569bc,namanjain12/scrapy_final:5ad64204ac0c477246331e9db72024fb37b569bc,swe,swe,True,True
scrapy:5af45689e49bc97bd2c47d60d28333e578e2db4e,scrapy,5af45689e49bc97bd2c47d60d28333e578e2db4e,namanjain12/scrapy_final:5af45689e49bc97bd2c47d60d28333e578e2db4e,swe,swe,True,True
scrapy:5b13bfd14ac4a4d71874d6adebe4914764a63e81,scrapy,5b13bfd14ac4a4d71874d6adebe4914764a63e81,namanjain12/scrapy_final:5b13bfd14ac4a4d71874d6adebe4914764a63e81,swe,swe,True,True
scrapy:5bcb8fd5019c72d05c4a96da78a7fcb6ecb55b75,scrapy,5bcb8fd5019c72d05c4a96da78a7fcb6ecb55b75,namanjain12/scrapy_final:5bcb8fd5019c72d05c4a96da78a7fcb6ecb55b75,swe,swe,True,True
scrapy:5d31e89262a2db8baa2911fa955ca4ef87a5b6db,scrapy,5d31e89262a2db8baa2911fa955ca4ef87a5b6db,namanjain12/scrapy_final:5d31e89262a2db8baa2911fa955ca4ef87a5b6db,swe,swe,True,True
scrapy:5d91ea12d642503da95df43cf033eeeda3db1553,scrapy,5d91ea12d642503da95df43cf033eeeda3db1553,namanjain12/scrapy_final:5d91ea12d642503da95df43cf033eeeda3db1553,swe,swe,True,True
scrapy:5dc9a88c347db3497b03949938184ca339f4e9cb,scrapy,5dc9a88c347db3497b03949938184ca339f4e9cb,namanjain12/scrapy_final:5dc9a88c347db3497b03949938184ca339f4e9cb,swe,swe,True,True
scrapy:5e51417a485f296354e9639f85fb0b51a4a3e533,scrapy,5e51417a485f296354e9639f85fb0b51a4a3e533,namanjain12/scrapy_final:5e51417a485f296354e9639f85fb0b51a4a3e533,swe,swe,True,True
scrapy:5e5e44e91e67ee177cf305b01eaa875a3ceb9a21,scrapy,5e5e44e91e67ee177cf305b01eaa875a3ceb9a21,namanjain12/scrapy_final:5e5e44e91e67ee177cf305b01eaa875a3ceb9a21,swe,swe,True,True
scrapy:5e6c49296791568ca020cd61f5c0043db9b9d420,scrapy,5e6c49296791568ca020cd61f5c0043db9b9d420,namanjain12/scrapy_final:5e6c49296791568ca020cd61f5c0043db9b9d420,swe,swe,True,True
scrapy:5f0af906743e8a079cfb65ae8d232988bbac44b1,scrapy,5f0af906743e8a079cfb65ae8d232988bbac44b1,namanjain12/scrapy_final:5f0af906743e8a079cfb65ae8d232988bbac44b1,swe,swe,True,True
scrapy:5ff64ad015aff872ffae78193b67525dd53ae80d,scrapy,5ff64ad015aff872ffae78193b67525dd53ae80d,namanjain12/scrapy_final:5ff64ad015aff872ffae78193b67525dd53ae80d,swe,swe,True,True
scrapy:604ddf82fcd488965639a3e67d9b72bd72aa8a29,scrapy,604ddf82fcd488965639a3e67d9b72bd72aa8a29,namanjain12/scrapy_final:604ddf82fcd488965639a3e67d9b72bd72aa8a29,swe,swe,True,True
scrapy:60727dedf605fad2ed4be844cb2ec44e305257f0,scrapy,60727dedf605fad2ed4be844cb2ec44e305257f0,namanjain12/scrapy_final:60727dedf605fad2ed4be844cb2ec44e305257f0,swe,swe,True,True
scrapy:611249bb7f3a7bb5a92a67d90d6c97f17494768f,scrapy,611249bb7f3a7bb5a92a67d90d6c97f17494768f,namanjain12/scrapy_final:611249bb7f3a7bb5a92a67d90d6c97f17494768f,swe,swe,True,True
scrapy:62778cf23f6e0cad5839f31f9da8b3c5778dcbdb,scrapy,62778cf23f6e0cad5839f31f9da8b3c5778dcbdb,namanjain12/scrapy_final:62778cf23f6e0cad5839f31f9da8b3c5778dcbdb,swe,swe,True,True
scrapy:6313b7ff4cf1b6df39fed2531682e1684e4e4023,scrapy,6313b7ff4cf1b6df39fed2531682e1684e4e4023,namanjain12/scrapy_final:6313b7ff4cf1b6df39fed2531682e1684e4e4023,swe,swe,True,True
scrapy:6320b743cff305132861ce2d7701701471891167,scrapy,6320b743cff305132861ce2d7701701471891167,namanjain12/scrapy_final:6320b743cff305132861ce2d7701701471891167,swe,swe,True,True
scrapy:643dbeffcf6951991fdeed0069690c55684e66ff,scrapy,643dbeffcf6951991fdeed0069690c55684e66ff,namanjain12/scrapy_final:643dbeffcf6951991fdeed0069690c55684e66ff,swe,swe,True,True
scrapy:65c7c05060fd2d1fc161d4904243d5e0b31e202b,scrapy,65c7c05060fd2d1fc161d4904243d5e0b31e202b,namanjain12/scrapy_final:65c7c05060fd2d1fc161d4904243d5e0b31e202b,swe,swe,True,True
scrapy:66cbceeb0a9104fc0fa238898e38d0d9ce9cbcf6,scrapy,66cbceeb0a9104fc0fa238898e38d0d9ce9cbcf6,namanjain12/scrapy_final:66cbceeb0a9104fc0fa238898e38d0d9ce9cbcf6,swe,swe,True,True
scrapy:6803779eb7e408b275da62f670aba9deaf3eade9,scrapy,6803779eb7e408b275da62f670aba9deaf3eade9,namanjain12/scrapy_final:6803779eb7e408b275da62f670aba9deaf3eade9,swe,swe,True,True
scrapy:6a38fc39f8fd1344bc41fcf50fe0e0af27ec74c4,scrapy,6a38fc39f8fd1344bc41fcf50fe0e0af27ec74c4,namanjain12/scrapy_final:6a38fc39f8fd1344bc41fcf50fe0e0af27ec74c4,swe,swe,True,True
scrapy:6c3970e6722191b642fd99c6c1bfed0d93010cab,scrapy,6c3970e6722191b642fd99c6c1bfed0d93010cab,namanjain12/scrapy_final:6c3970e6722191b642fd99c6c1bfed0d93010cab,swe,swe,True,True
scrapy:6c858cec91b013853a73e6215b74c90b609bc2da,scrapy,6c858cec91b013853a73e6215b74c90b609bc2da,namanjain12/scrapy_final:6c858cec91b013853a73e6215b74c90b609bc2da,swe,swe,True,True
scrapy:6d6da78eda3cc0bba1bfdf70194fdf655fac8aeb,scrapy,6d6da78eda3cc0bba1bfdf70194fdf655fac8aeb,namanjain12/scrapy_final:6d6da78eda3cc0bba1bfdf70194fdf655fac8aeb,swe,swe,True,True
scrapy:6d9ed6146deb386f193af781424dcf053e709c40,scrapy,6d9ed6146deb386f193af781424dcf053e709c40,namanjain12/scrapy_final:6d9ed6146deb386f193af781424dcf053e709c40,swe,swe,True,True
scrapy:6ddd8147382348f4796ac905f0357925dfa81da1,scrapy,6ddd8147382348f4796ac905f0357925dfa81da1,namanjain12/scrapy_final:6ddd8147382348f4796ac905f0357925dfa81da1,swe,swe,True,True
scrapy:6fbd6f941f00037ae4718805352e0fa86a781e41,scrapy,6fbd6f941f00037ae4718805352e0fa86a781e41,namanjain12/scrapy_final:6fbd6f941f00037ae4718805352e0fa86a781e41,swe,swe,True,True
scrapy:721df895f9ea9d8073c13fbd2f75a6fbdc75ffc7,scrapy,721df895f9ea9d8073c13fbd2f75a6fbdc75ffc7,namanjain12/scrapy_final:721df895f9ea9d8073c13fbd2f75a6fbdc75ffc7,swe,swe,True,True
scrapy:729580dae26c00812ed6326a6b95cfb2d56b3c81,scrapy,729580dae26c00812ed6326a6b95cfb2d56b3c81,namanjain12/scrapy_final:729580dae26c00812ed6326a6b95cfb2d56b3c81,swe,swe,True,True
scrapy:72e8cea8afb85f6704fcf6f5648b0a01f1abaab3,scrapy,72e8cea8afb85f6704fcf6f5648b0a01f1abaab3,namanjain12/scrapy_final:72e8cea8afb85f6704fcf6f5648b0a01f1abaab3,swe,swe,True,True
scrapy:73668ce4076b87d2d2493f2c9b445c643da9055a,scrapy,73668ce4076b87d2d2493f2c9b445c643da9055a,namanjain12/scrapy_final:73668ce4076b87d2d2493f2c9b445c643da9055a,swe,swe,True,True
scrapy:75450e75d269b2a2b00b6303af1033df1f69cc67,scrapy,75450e75d269b2a2b00b6303af1033df1f69cc67,namanjain12/scrapy_final:75450e75d269b2a2b00b6303af1033df1f69cc67,swe,swe,True,True
scrapy:76220e8733b1462ecaa5db1cdd4a58ad4e93ceb3,scrapy,76220e8733b1462ecaa5db1cdd4a58ad4e93ceb3,namanjain12/scrapy_final:76220e8733b1462ecaa5db1cdd4a58ad4e93ceb3,swe,swe,True,True
scrapy:7644813286c230866c2f7287bbaead87f2be104b,scrapy,7644813286c230866c2f7287bbaead87f2be104b,namanjain12/scrapy_final:7644813286c230866c2f7287bbaead87f2be104b,swe,swe,True,True
scrapy:768f3155e57ed54419f0c137fc066a95197d1b46,scrapy,768f3155e57ed54419f0c137fc066a95197d1b46,namanjain12/scrapy_final:768f3155e57ed54419f0c137fc066a95197d1b46,swe,swe,True,True
scrapy:770a501fb32b7582acaa5900ac2f41ea46a321cd,scrapy,770a501fb32b7582acaa5900ac2f41ea46a321cd,namanjain12/scrapy_final:770a501fb32b7582acaa5900ac2f41ea46a321cd,swe,swe,True,True
scrapy:773ea5a5ef76426dd91a8669542d2602082a5746,scrapy,773ea5a5ef76426dd91a8669542d2602082a5746,namanjain12/scrapy_final:773ea5a5ef76426dd91a8669542d2602082a5746,swe,swe,True,True
scrapy:776129a9513e2b6ab6f7e8cda1dd3de66cbbff44,scrapy,776129a9513e2b6ab6f7e8cda1dd3de66cbbff44,namanjain12/scrapy_final:776129a9513e2b6ab6f7e8cda1dd3de66cbbff44,swe,swe,True,True
scrapy:77c055ee28a767b2c8222274cc7556ab9cc56edc,scrapy,77c055ee28a767b2c8222274cc7556ab9cc56edc,namanjain12/scrapy_final:77c055ee28a767b2c8222274cc7556ab9cc56edc,swe,swe,True,True
scrapy:782f866572d8bf8b1673ea962ae57d7631d1d9de,scrapy,782f866572d8bf8b1673ea962ae57d7631d1d9de,namanjain12/scrapy_final:782f866572d8bf8b1673ea962ae57d7631d1d9de,swe,swe,True,True
scrapy:7871acd66553dca4d787d2d6fbff174851a10acd,scrapy,7871acd66553dca4d787d2d6fbff174851a10acd,namanjain12/scrapy_final:7871acd66553dca4d787d2d6fbff174851a10acd,swe,swe,True,True
scrapy:7874bb9f13cc4ec797925adc99bf58742071ed6c,scrapy,7874bb9f13cc4ec797925adc99bf58742071ed6c,namanjain12/scrapy_final:7874bb9f13cc4ec797925adc99bf58742071ed6c,swe,swe,True,True
scrapy:7910fa017243c6f64ecb55b4272894f6eb5d35ff,scrapy,7910fa017243c6f64ecb55b4272894f6eb5d35ff,namanjain12/scrapy_final:7910fa017243c6f64ecb55b4272894f6eb5d35ff,swe,swe,True,True
scrapy:7a51d370f3a59bcfe118f3ba079c5ea6eda5af75,scrapy,7a51d370f3a59bcfe118f3ba079c5ea6eda5af75,namanjain12/scrapy_final:7a51d370f3a59bcfe118f3ba079c5ea6eda5af75,swe,swe,True,True
scrapy:7b37dcd80d3783d3a21ff524e572019ff2b9e0ed,scrapy,7b37dcd80d3783d3a21ff524e572019ff2b9e0ed,namanjain12/scrapy_final:7b37dcd80d3783d3a21ff524e572019ff2b9e0ed,swe,swe,True,True
scrapy:7c148fce5acc100f5f01719db374578bfca2512a,scrapy,7c148fce5acc100f5f01719db374578bfca2512a,namanjain12/scrapy_final:7c148fce5acc100f5f01719db374578bfca2512a,swe,swe,True,True
scrapy:7f927f68e1d3eae71550a48c5484099ca7dd9ce1,scrapy,7f927f68e1d3eae71550a48c5484099ca7dd9ce1,namanjain12/scrapy_final:7f927f68e1d3eae71550a48c5484099ca7dd9ce1,swe,swe,True,True
scrapy:8307c1212f48c83faf1f331f0bcafb439dbeb89c,scrapy,8307c1212f48c83faf1f331f0bcafb439dbeb89c,namanjain12/scrapy_final:8307c1212f48c83faf1f331f0bcafb439dbeb89c,swe,swe,True,True
scrapy:85f0596c43781103f30eaff13b567942ff967e00,scrapy,85f0596c43781103f30eaff13b567942ff967e00,namanjain12/scrapy_final:85f0596c43781103f30eaff13b567942ff967e00,swe,swe,True,True
scrapy:885289f497f31d721a3414867fc6fda2f959790f,scrapy,885289f497f31d721a3414867fc6fda2f959790f,namanjain12/scrapy_final:885289f497f31d721a3414867fc6fda2f959790f,swe,swe,True,True
scrapy:8a4e51a19b9710452eacec8f83ed581ba202ec51,scrapy,8a4e51a19b9710452eacec8f83ed581ba202ec51,namanjain12/scrapy_final:8a4e51a19b9710452eacec8f83ed581ba202ec51,swe,swe,True,True
scrapy:8bc536d88b2897668e98b75ca896fc4338843d54,scrapy,8bc536d88b2897668e98b75ca896fc4338843d54,namanjain12/scrapy_final:8bc536d88b2897668e98b75ca896fc4338843d54,swe,swe,True,True
scrapy:8d45b3c4810cb5304ba1193b45697a0df1157326,scrapy,8d45b3c4810cb5304ba1193b45697a0df1157326,namanjain12/scrapy_final:8d45b3c4810cb5304ba1193b45697a0df1157326,swe,swe,True,True
scrapy:8dbbbd13950dcb21dda759b073c64ffdca85c2d6,scrapy,8dbbbd13950dcb21dda759b073c64ffdca85c2d6,namanjain12/scrapy_final:8dbbbd13950dcb21dda759b073c64ffdca85c2d6,swe,swe,True,True
scrapy:8ec3b476b03d6b8424f6dfc556758392e7a5a61f,scrapy,8ec3b476b03d6b8424f6dfc556758392e7a5a61f,namanjain12/scrapy_final:8ec3b476b03d6b8424f6dfc556758392e7a5a61f,swe,swe,True,True
scrapy:902fce0640c071e0705e970f324fe2e8711e744b,scrapy,902fce0640c071e0705e970f324fe2e8711e744b,namanjain12/scrapy_final:902fce0640c071e0705e970f324fe2e8711e744b,swe,swe,True,True
scrapy:90b8503789f74ce2600a39aa06812f95c9c7e77b,scrapy,90b8503789f74ce2600a39aa06812f95c9c7e77b,namanjain12/scrapy_final:90b8503789f74ce2600a39aa06812f95c9c7e77b,swe,swe,True,True
scrapy:91991e0bdcb9342813523bf393c3ed61c3a12def,scrapy,91991e0bdcb9342813523bf393c3ed61c3a12def,namanjain12/scrapy_final:91991e0bdcb9342813523bf393c3ed61c3a12def,swe,swe,True,True
scrapy:93385e647a2354b5ad25d6b66aca215b402d1ab4,scrapy,93385e647a2354b5ad25d6b66aca215b402d1ab4,namanjain12/scrapy_final:93385e647a2354b5ad25d6b66aca215b402d1ab4,swe,swe,True,True
scrapy:93afe185877ee63154a5d54f06e2ddbc9e9f0c58,scrapy,93afe185877ee63154a5d54f06e2ddbc9e9f0c58,namanjain12/scrapy_final:93afe185877ee63154a5d54f06e2ddbc9e9f0c58,swe,swe,True,True
scrapy:9548691fdd47077a53f85daace091ef4af599cb9,scrapy,9548691fdd47077a53f85daace091ef4af599cb9,namanjain12/scrapy_final:9548691fdd47077a53f85daace091ef4af599cb9,swe,swe,True,True
scrapy:97061193368560220b0c9502eb4ad1805c5a5de5,scrapy,97061193368560220b0c9502eb4ad1805c5a5de5,namanjain12/scrapy_final:97061193368560220b0c9502eb4ad1805c5a5de5,swe,swe,True,True
scrapy:97a52665a0b96c8e2b93303dd5b10276ffac1ed2,scrapy,97a52665a0b96c8e2b93303dd5b10276ffac1ed2,namanjain12/scrapy_final:97a52665a0b96c8e2b93303dd5b10276ffac1ed2,swe,swe,True,True
scrapy:991197003bdf8e908aebe5ce39ceff353af7e016,scrapy,991197003bdf8e908aebe5ce39ceff353af7e016,namanjain12/scrapy_final:991197003bdf8e908aebe5ce39ceff353af7e016,swe,swe,True,True
scrapy:99cddecd2812b142dc9d7fb05870745b6595896b,scrapy,99cddecd2812b142dc9d7fb05870745b6595896b,namanjain12/scrapy_final:99cddecd2812b142dc9d7fb05870745b6595896b,swe,swe,True,True
scrapy:9a15fcf89a151811de8ac783419df0512c863d5e,scrapy,9a15fcf89a151811de8ac783419df0512c863d5e,namanjain12/scrapy_final:9a15fcf89a151811de8ac783419df0512c863d5e,swe,swe,True,True
scrapy:9a734e675907ea4d256c03a5d22740d2a43dcf61,scrapy,9a734e675907ea4d256c03a5d22740d2a43dcf61,namanjain12/scrapy_final:9a734e675907ea4d256c03a5d22740d2a43dcf61,swe,swe,True,True
scrapy:9aec7856b009f0732fa82ae80dd0cc7ef3931fa1,scrapy,9aec7856b009f0732fa82ae80dd0cc7ef3931fa1,namanjain12/scrapy_final:9aec7856b009f0732fa82ae80dd0cc7ef3931fa1,swe,swe,True,True
scrapy:9e0bfc4a3dc92ac7f0fc0aff6254374045733299,scrapy,9e0bfc4a3dc92ac7f0fc0aff6254374045733299,namanjain12/scrapy_final:9e0bfc4a3dc92ac7f0fc0aff6254374045733299,swe,swe,True,True
scrapy:9ec60e8e4aad9f4ee2405e601ca943beef48a139,scrapy,9ec60e8e4aad9f4ee2405e601ca943beef48a139,namanjain12/scrapy_final:9ec60e8e4aad9f4ee2405e601ca943beef48a139,swe,swe,True,True
scrapy:9f7fcf5582ed61787180df20a62a301cc09fce4a,scrapy,9f7fcf5582ed61787180df20a62a301cc09fce4a,namanjain12/scrapy_final:9f7fcf5582ed61787180df20a62a301cc09fce4a,swe,swe,True,True
scrapy:9f9a2292e08cb0944e1e88e64cef1f4b17486ec8,scrapy,9f9a2292e08cb0944e1e88e64cef1f4b17486ec8,namanjain12/scrapy_final:9f9a2292e08cb0944e1e88e64cef1f4b17486ec8,swe,swe,True,True
scrapy:a06a5f00f4a62028416ada4919994efd7d439eb2,scrapy,a06a5f00f4a62028416ada4919994efd7d439eb2,namanjain12/scrapy_final:a06a5f00f4a62028416ada4919994efd7d439eb2,swe,swe,True,True
scrapy:a1075b897965f5e7f03f9a8b7ccea3e339d1d32d,scrapy,a1075b897965f5e7f03f9a8b7ccea3e339d1d32d,namanjain12/scrapy_final:a1075b897965f5e7f03f9a8b7ccea3e339d1d32d,swe,swe,True,True
scrapy:a1e8a8525d2312842c7e1cca8ba6e4e1a83084b7,scrapy,a1e8a8525d2312842c7e1cca8ba6e4e1a83084b7,namanjain12/scrapy_final:a1e8a8525d2312842c7e1cca8ba6e4e1a83084b7,swe,swe,True,True
scrapy:a5da77d01dccbc91206d053396fb5b80e1a6b15b,scrapy,a5da77d01dccbc91206d053396fb5b80e1a6b15b,namanjain12/scrapy_final:a5da77d01dccbc91206d053396fb5b80e1a6b15b,swe,swe,True,True
scrapy:a8893190a10798b61029d141a52fbb8deeb86d3b,scrapy,a8893190a10798b61029d141a52fbb8deeb86d3b,namanjain12/scrapy_final:a8893190a10798b61029d141a52fbb8deeb86d3b,swe,swe,True,True
scrapy:a8a6f050e71fbb7881076a8d6e2867e868d26016,scrapy,a8a6f050e71fbb7881076a8d6e2867e868d26016,namanjain12/scrapy_final:a8a6f050e71fbb7881076a8d6e2867e868d26016,swe,swe,True,True
scrapy:a95a338eeada7275a5289cf036136610ebaf07eb,scrapy,a95a338eeada7275a5289cf036136610ebaf07eb,namanjain12/scrapy_final:a95a338eeada7275a5289cf036136610ebaf07eb,swe,swe,True,True
scrapy:acd2b8d43b5ebec7ffd364b6f335427041a0b98d,scrapy,acd2b8d43b5ebec7ffd364b6f335427041a0b98d,namanjain12/scrapy_final:acd2b8d43b5ebec7ffd364b6f335427041a0b98d,swe,swe,True,True
scrapy:ae0ea31abd4e65f7decb4482d1669d7af17bca0a,scrapy,ae0ea31abd4e65f7decb4482d1669d7af17bca0a,namanjain12/scrapy_final:ae0ea31abd4e65f7decb4482d1669d7af17bca0a,swe,swe,True,True
scrapy:ae8a0dc77cf7e2336e1395e8cc22a717e0e3d920,scrapy,ae8a0dc77cf7e2336e1395e8cc22a717e0e3d920,namanjain12/scrapy_final:ae8a0dc77cf7e2336e1395e8cc22a717e0e3d920,swe,swe,True,True
scrapy:b06936f111741f16aae8338ea8006435890bb10d,scrapy,b06936f111741f16aae8338ea8006435890bb10d,namanjain12/scrapy_final:b06936f111741f16aae8338ea8006435890bb10d,swe,swe,True,True
scrapy:b081f18a2f232a1bfd04c829ae6894cac93a89a1,scrapy,b081f18a2f232a1bfd04c829ae6894cac93a89a1,namanjain12/scrapy_final:b081f18a2f232a1bfd04c829ae6894cac93a89a1,swe,swe,True,True
scrapy:b4b1e4834376e8565d727a1a5087cae31450f931,scrapy,b4b1e4834376e8565d727a1a5087cae31450f931,namanjain12/scrapy_final:b4b1e4834376e8565d727a1a5087cae31450f931,swe,swe,True,True
scrapy:b51b52ff37c67daa9c1020b5f64668877b92d938,scrapy,b51b52ff37c67daa9c1020b5f64668877b92d938,namanjain12/scrapy_final:b51b52ff37c67daa9c1020b5f64668877b92d938,swe,swe,True,True
scrapy:b6a023ce987a064b222b1aa2de03a50991f387fe,scrapy,b6a023ce987a064b222b1aa2de03a50991f387fe,namanjain12/scrapy_final:b6a023ce987a064b222b1aa2de03a50991f387fe,swe,swe,True,True
scrapy:b6abd45926b73103bed0cf7e61b708f0f2f1e8ab,scrapy,b6abd45926b73103bed0cf7e61b708f0f2f1e8ab,namanjain12/scrapy_final:b6abd45926b73103bed0cf7e61b708f0f2f1e8ab,swe,swe,True,True
scrapy:b6c761d2b4c9cafe94010075ebf39807921dec9c,scrapy,b6c761d2b4c9cafe94010075ebf39807921dec9c,namanjain12/scrapy_final:b6c761d2b4c9cafe94010075ebf39807921dec9c,swe,swe,True,True
scrapy:b7553d921afe356ec858bb1d2e5b1702df05ea24,scrapy,b7553d921afe356ec858bb1d2e5b1702df05ea24,namanjain12/scrapy_final:b7553d921afe356ec858bb1d2e5b1702df05ea24,swe,swe,True,True
scrapy:b9b9422bb1025d00c5113994490ac71a162d775f,scrapy,b9b9422bb1025d00c5113994490ac71a162d775f,namanjain12/scrapy_final:b9b9422bb1025d00c5113994490ac71a162d775f,swe,swe,True,True
scrapy:bb2cf7c0d7199fffe0aa100e5c8a51c6b4b82fc2,scrapy,bb2cf7c0d7199fffe0aa100e5c8a51c6b4b82fc2,namanjain12/scrapy_final:bb2cf7c0d7199fffe0aa100e5c8a51c6b4b82fc2,swe,swe,True,True
scrapy:bc1f5353ddd70288e8fd9b295f4b280a7e929cd4,scrapy,bc1f5353ddd70288e8fd9b295f4b280a7e929cd4,namanjain12/scrapy_final:bc1f5353ddd70288e8fd9b295f4b280a7e929cd4,swe,swe,True,True
scrapy:bc200d1155e0f93f37897ac206aa32945daf89bd,scrapy,bc200d1155e0f93f37897ac206aa32945daf89bd,namanjain12/scrapy_final:bc200d1155e0f93f37897ac206aa32945daf89bd,swe,swe,True,True
scrapy:bca374d65192e6347f847e0feeac5b8a2a84e710,scrapy,bca374d65192e6347f847e0feeac5b8a2a84e710,namanjain12/scrapy_final:bca374d65192e6347f847e0feeac5b8a2a84e710,swe,swe,True,True
scrapy:bcad8947e8192448ab3bd59489444efb567f8793,scrapy,bcad8947e8192448ab3bd59489444efb567f8793,namanjain12/scrapy_final:bcad8947e8192448ab3bd59489444efb567f8793,swe,swe,True,True
scrapy:bdb78b9aa51a8b7072235e71eb26fa65388501ba,scrapy,bdb78b9aa51a8b7072235e71eb26fa65388501ba,namanjain12/scrapy_final:bdb78b9aa51a8b7072235e71eb26fa65388501ba,swe,swe,True,True
scrapy:bdcc78b4ddf47b6161b962b9d9fc8851b11f0117,scrapy,bdcc78b4ddf47b6161b962b9d9fc8851b11f0117,namanjain12/scrapy_final:bdcc78b4ddf47b6161b962b9d9fc8851b11f0117,swe,swe,True,True
scrapy:bfcee452b0f90dc3c642604bb77cd37f22ac0af1,scrapy,bfcee452b0f90dc3c642604bb77cd37f22ac0af1,namanjain12/scrapy_final:bfcee452b0f90dc3c642604bb77cd37f22ac0af1,swe,swe,True,True
scrapy:c05d24c571d0f808df19c5d58ebfaa9ae1932b90,scrapy,c05d24c571d0f808df19c5d58ebfaa9ae1932b90,namanjain12/scrapy_final:c05d24c571d0f808df19c5d58ebfaa9ae1932b90,swe,swe,True,True
scrapy:c1dd5493acd9ab9d548d97853da0abbe1d8acf40,scrapy,c1dd5493acd9ab9d548d97853da0abbe1d8acf40,namanjain12/scrapy_final:c1dd5493acd9ab9d548d97853da0abbe1d8acf40,swe,swe,True,True
scrapy:c2a31974ffc06412a5ab8d87fe070c98cd9c856b,scrapy,c2a31974ffc06412a5ab8d87fe070c98cd9c856b,namanjain12/scrapy_final:c2a31974ffc06412a5ab8d87fe070c98cd9c856b,swe,swe,True,True
scrapy:c31fb8733599b3dea3f6a72265e49b39c3750ba1,scrapy,c31fb8733599b3dea3f6a72265e49b39c3750ba1,namanjain12/scrapy_final:c31fb8733599b3dea3f6a72265e49b39c3750ba1,swe,swe,True,True
scrapy:c347acbff6545c428aa2c965cd03f03db6bae1bf,scrapy,c347acbff6545c428aa2c965cd03f03db6bae1bf,namanjain12/scrapy_final:c347acbff6545c428aa2c965cd03f03db6bae1bf,swe,swe,True,True
scrapy:c4f57608d60538079d12c2031201574c0f367a55,scrapy,c4f57608d60538079d12c2031201574c0f367a55,namanjain12/scrapy_final:c4f57608d60538079d12c2031201574c0f367a55,swe,swe,True,True
scrapy:c55ff110a34d39be27bbd3d03fbf52caa271b4c9,scrapy,c55ff110a34d39be27bbd3d03fbf52caa271b4c9,namanjain12/scrapy_final:c55ff110a34d39be27bbd3d03fbf52caa271b4c9,swe,swe,True,True
scrapy:c7654f7cb1081f0937f84c1b2ed272318c9c2c6c,scrapy,c7654f7cb1081f0937f84c1b2ed272318c9c2c6c,namanjain12/scrapy_final:c7654f7cb1081f0937f84c1b2ed272318c9c2c6c,swe,swe,True,True
scrapy:c81d120bde53cc57239750f2f79a0082fe909f47,scrapy,c81d120bde53cc57239750f2f79a0082fe909f47,namanjain12/scrapy_final:c81d120bde53cc57239750f2f79a0082fe909f47,swe,swe,True,True
scrapy:c961438d5d9998344460d930ea502fae40553043,scrapy,c961438d5d9998344460d930ea502fae40553043,namanjain12/scrapy_final:c961438d5d9998344460d930ea502fae40553043,swe,swe,True,True
scrapy:cabed6f183cfb2ab778c57be8c75802fec5e54d4,scrapy,cabed6f183cfb2ab778c57be8c75802fec5e54d4,namanjain12/scrapy_final:cabed6f183cfb2ab778c57be8c75802fec5e54d4,swe,swe,True,True
scrapy:caf2080b8095acd11de6018911025076ead23585,scrapy,caf2080b8095acd11de6018911025076ead23585,namanjain12/scrapy_final:caf2080b8095acd11de6018911025076ead23585,swe,swe,True,True
scrapy:cfed9b6659c90e0799361911b1d72ed127edf471,scrapy,cfed9b6659c90e0799361911b1d72ed127edf471,namanjain12/scrapy_final:cfed9b6659c90e0799361911b1d72ed127edf471,swe,swe,True,True
scrapy:d164398a27736f75286cc435eca69b06ff7c1c06,scrapy,d164398a27736f75286cc435eca69b06ff7c1c06,namanjain12/scrapy_final:d164398a27736f75286cc435eca69b06ff7c1c06,swe,swe,True,True
scrapy:d43a35735a062a4260b002cfbcd3236c77ef9399,scrapy,d43a35735a062a4260b002cfbcd3236c77ef9399,namanjain12/scrapy_final:d43a35735a062a4260b002cfbcd3236c77ef9399,swe,swe,True,True
scrapy:d4872940dbb450fcd0fa688766af0aa6dfccc861,scrapy,d4872940dbb450fcd0fa688766af0aa6dfccc861,namanjain12/scrapy_final:d4872940dbb450fcd0fa688766af0aa6dfccc861,swe,swe,True,True
scrapy:d5f3543d77421e4a451529b2846f6f5922872f7e,scrapy,d5f3543d77421e4a451529b2846f6f5922872f7e,namanjain12/scrapy_final:d5f3543d77421e4a451529b2846f6f5922872f7e,swe,swe,True,True
