task,repo,n,npass,pass_rate,n_steps,first_step,last_step,mean_step,first_solved_step,early_pass_rate,late_pass_rate,bucket,dynamics,pass_by_step
scrapy:b4b1e4834376e8565d727a1a5087cae31450f931,scrapy,16,5,0.3125,2,55,118,86.5,55,0.375,0.25,learnable,steady,55:3/8;118:2/8
scrapy:8dbbbd13950dcb21dda759b073c64ffdca85c2d6,scrapy,24,9,0.375,3,40,165,102.0,40,0.25,0.4375,learnable,steady,40:2/8;101:4/8;165:3/8
scrapy:9548691fdd47077a53f85daace091ef4af599cb9,scrapy,16,6,0.375,2,5,68,36.5,5,0.5,0.25,learnable,steady,5:4/8;68:2/8
scrapy:9ec60e8e4aad9f4ee2405e601ca943beef48a139,scrapy,24,9,0.375,3,38,163,100.0,38,0.25,0.4375,learnable,steady,38:2/8;99:3/8;163:4/8
scrapy:bcad8947e8192448ab3bd59489444efb567f8793,scrapy,24,9,0.375,3,29,154,91.7,29,0.375,0.375,learnable,steady,29:3/8;92:3/8;154:3/8
scrapy:ee896b154cc962c5926ac826f47271a5f2194a8d,scrapy,24,9,0.375,3,45,170,107.3,45,0.25,0.4375,learnable,steady,45:2/8;107:3/8;170:4/8
scrapy:f1d971a5c0cdfe0f4fe5619146cd6818324fc98e,scrapy,8,3,0.375,1,61,61,61.0,61,0.375,0.375,learnable,steady,61:3/8
scrapy:00fe05e53611d5c61fb23cdd6674fd89c99fd69e,scrapy,24,10,0.4167,3,17,144,80.7,17,0.25,0.5,learnable,steady,17:2/8;81:3/8;144:5/8
scrapy:489c76b83ef8bccd04f113964a346951f3cff1f4,scrapy,24,10,0.4167,3,33,158,95.0,94,0.0,0.625,learnable,steady,33:0/8;94:6/8;158:4/8
scrapy:51767655895f7b893be4c91df37a360f8285f056,scrapy,16,7,0.4375,2,62,124,93.0,62,0.125,0.75,learnable,steady,62:1/8;124:6/8
scrapy:2fd8b7c28c255148f6d7320cb97292ab2d569eff,scrapy,24,12,0.5,3,38,163,100.0,38,0.5,0.5,learnable,steady,38:4/8;99:2/8;163:6/8
scrapy:30fb54f47e0c130010db53c6e5f9b668e1e41a86,scrapy,8,4,0.5,1,8,8,8.0,8,0.5,0.5,learnable,steady,8:4/8
scrapy:6d6da78eda3cc0bba1bfdf70194fdf655fac8aeb,scrapy,16,8,0.5,2,8,133,70.5,8,0.375,0.625,learnable,steady,8:3/8;133:5/8
scrapy:acd2b8d43b5ebec7ffd364b6f335427041a0b98d,scrapy,24,13,0.5417,3,44,169,106.0,44,0.375,0.625,learnable,steady,44:3/8;105:5/8;169:5/8
scrapy:b7553d921afe356ec858bb1d2e5b1702df05ea24,scrapy,24,13,0.5417,3,41,167,103.7,41,0.375,0.625,learnable,steady,41:3/8;103:4/8;167:6/8
scrapy:c55ff110a34d39be27bbd3d03fbf52caa271b4c9,scrapy,16,9,0.5625,2,69,130,99.5,69,0.625,0.5,learnable,steady,69:5/8;130:4/8
scrapy:eb0253e5301ea54d4f37da8974d0dac295ebe871,scrapy,24,14,0.5833,3,17,143,80.0,17,0.375,0.6875,learnable,steady,17:3/8;80:5/8;143:6/8
scrapy:0117c811c954fd3f25ed5c6dc05185c3ef3e18a1,scrapy,24,15,0.625,3,2,127,65.0,2,0.5,0.6875,learnable,steady,2:4/8;66:7/8;127:4/8
scrapy:1aec5200bc81493623f2a4e077b4e80e104e47d5,scrapy,8,5,0.625,1,57,57,57.0,57,0.625,0.625,learnable,steady,57:5/8
scrapy:2c65066ad9e293630da2c594af06ad483abe800d,scrapy,16,10,0.625,2,5,68,36.5,5,0.5,0.75,learnable,steady,5:4/8;68:6/8
scrapy:53757e51e56ace34bef8616451cca921da16791c,scrapy,24,15,0.625,3,52,179,115.0,52,0.625,0.625,learnable,steady,52:5/8;114:6/8;179:4/8
scrapy:7644813286c230866c2f7287bbaead87f2be104b,scrapy,8,5,0.625,1,56,56,56.0,56,0.625,0.625,learnable,steady,56:5/8
scrapy:ede91478e54f21a7d6f6b62995463d63032a641d,scrapy,24,15,0.625,3,45,170,107.3,45,0.5,0.6875,learnable,steady,45:4/8;107:5/8;170:6/8
scrapy:f312ffcb541150c63aa785a313c5c6d771fe865b,scrapy,24,15,0.625,3,27,153,89.7,27,0.5,0.6875,learnable,steady,27:4/8;89:5/8;153:6/8
scrapy:461682fc3dca72d9a34ddc22ad1896787c9dc518,scrapy,24,16,0.6667,3,21,147,84.0,21,0.25,0.875,learnable,steady,21:2/8;84:6/8;147:8/8
scrapy:471281d29e5c7b8e293f59ac3c3330ecda687d19,scrapy,24,16,0.6667,3,4,129,66.7,4,0.375,0.8125,learnable,steady,4:3/8;67:7/8;129:6/8
scrapy:6313b7ff4cf1b6df39fed2531682e1684e4e4023,scrapy,24,16,0.6667,3,14,139,76.3,14,0.625,0.6875,learnable,steady,14:5/8;76:4/8;139:7/8
scrapy:d91183738920a8336babc64d514fd28de13feab3,scrapy,24,16,0.6667,3,3,128,65.7,3,0.5,0.75,learnable,steady,3:4/8;66:6/8;128:6/8
scrapy:e667ca76820a53ac3abf34604fc284761f936bb9,scrapy,24,16,0.6667,3,43,168,105.3,43,0.5,0.75,learnable,steady,43:4/8;105:6/8;168:6/8
scrapy:407349865279795387b9ff84afb9011e2303bb9d,scrapy,16,11,0.6875,2,64,126,95.0,64,0.75,0.625,learnable,steady,64:6/8;126:5/8
scrapy:12a26755ae601c9b3244a4a6b55d0e880fc21864,scrapy,24,17,0.7083,3,46,171,108.3,46,0.75,0.6875,learnable,steady,46:6/8;108:5/8;171:6/8
scrapy:3318971512fd0314ffd6053b68e4aef2142c1a80,scrapy,24,17,0.7083,3,14,139,76.3,14,0.625,0.75,learnable,steady,14:5/8;76:7/8;139:5/8
scrapy:729580dae26c00812ed6326a6b95cfb2d56b3c81,scrapy,24,17,0.7083,3,9,134,72.0,9,0.625,0.75,learnable,steady,9:5/8;73:5/8;134:7/8
scrapy:c7654f7cb1081f0937f84c1b2ed272318c9c2c6c,scrapy,24,17,0.7083,3,11,136,73.7,11,0.75,0.6875,learnable,steady,11:6/8;74:5/8;136:6/8
scrapy:e044bfa60f072aca25e5561136dc0b9e89b2a1ed,scrapy,24,17,0.7083,3,33,158,95.3,33,0.875,0.625,learnable,steady,33:7/8;95:6/8;158:4/8
scrapy:1a1bc2c6b5230fdff516b38c2bee247baeb7c5b0,scrapy,24,18,0.75,3,32,157,94.0,32,0.75,0.75,easy,steady,32:6/8;93:6/8;157:6/8
scrapy:4bda0976b28917405f54c781afda5ea55b65b16b,scrapy,24,18,0.75,3,53,179,115.3,53,0.875,0.6875,easy,steady,53:7/8;114:6/8;179:5/8
scrapy:4d1c5c3d32591c37e37f879f0e77e50db7124603,scrapy,24,18,0.75,3,33,158,95.3,33,0.625,0.8125,easy,steady,33:5/8;95:7/8;158:6/8
scrapy:5af45689e49bc97bd2c47d60d28333e578e2db4e,scrapy,24,18,0.75,3,6,131,68.7,6,1.0,0.625,easy,steady,6:8/8;69:5/8;131:5/8
scrapy:5b13bfd14ac4a4d71874d6adebe4914764a63e81,scrapy,8,6,0.75,1,122,122,122.0,122,0.75,0.75,easy,steady,122:6/8
scrapy:7c148fce5acc100f5f01719db374578bfca2512a,scrapy,16,12,0.75,2,31,156,93.5,31,0.75,0.75,easy,steady,31:6/8;156:6/8
scrapy:8a4e51a19b9710452eacec8f83ed581ba202ec51,scrapy,16,12,0.75,2,78,141,109.5,78,0.625,0.875,easy,steady,78:5/8;141:7/8
scrapy:a8893190a10798b61029d141a52fbb8deeb86d3b,scrapy,16,12,0.75,2,109,172,140.5,109,0.875,0.625,easy,steady,109:7/8;172:5/8
scrapy:d43a35735a062a4260b002cfbcd3236c77ef9399,scrapy,24,18,0.75,3,30,155,92.3,30,0.625,0.8125,easy,steady,30:5/8;92:6/8;155:7/8
scrapy:e938752973b4fc53e0fa0c0bc68a431613b987e4,scrapy,16,12,0.75,2,22,148,85.0,22,0.625,0.875,easy,steady,22:5/8;148:7/8
scrapy:f32a229e3de8810078bfa928e4d93cfe355d5fe4,scrapy,24,18,0.75,3,19,145,82.0,19,0.875,0.6875,easy,steady,19:7/8;82:5/8;145:6/8
scrapy:0344f57fefc0877bf9048a084002fc719335e31c,scrapy,24,19,0.7917,3,3,128,66.0,3,0.75,0.8125,easy,steady,3:6/8;67:7/8;128:6/8
scrapy:080fecd8900b6b1f94e8e143e90338279ba8d6e5,scrapy,24,19,0.7917,3,12,137,74.7,12,0.5,0.9375,easy,steady,12:4/8;75:8/8;137:7/8
scrapy:25cd7ac7abdd328c0acdf27e800a2b04c5ea2c6d,scrapy,24,19,0.7917,3,26,152,89.0,26,0.875,0.75,easy,steady,26:7/8;89:6/8;152:6/8
scrapy:2f2c2e809652debe155d82be6429441e0fad1cbe,scrapy,24,19,0.7917,3,18,144,81.0,18,0.625,0.875,easy,steady,18:5/8;81:6/8;144:8/8
scrapy:3fda2fe103dafa8d4d48b21c63b2321ccec9c378,scrapy,24,19,0.7917,3,32,157,94.3,32,0.75,0.8125,easy,steady,32:6/8;94:7/8;157:6/8
scrapy:76220e8733b1462ecaa5db1cdd4a58ad4e93ceb3,scrapy,24,19,0.7917,3,16,142,79.3,16,0.875,0.75,easy,steady,16:7/8;80:6/8;142:6/8
scrapy:c1dd5493acd9ab9d548d97853da0abbe1d8acf40,scrapy,24,19,0.7917,3,9,134,71.7,9,0.5,0.9375,easy,steady,9:4/8;72:8/8;134:7/8
scrapy:c31fb8733599b3dea3f6a72265e49b39c3750ba1,scrapy,24,19,0.7917,3,25,151,87.7,25,0.5,0.9375,easy,steady,25:4/8;87:8/8;151:7/8
scrapy:ff3aec661355a82a6f77355a95e1f391fa586c2b,scrapy,24,19,0.7917,3,20,147,83.7,20,0.5,0.9375,easy,steady,20:4/8;84:7/8;147:8/8
scrapy:f701f5b0db10faef08e4ed9a21b98fd72f9cfc9a,scrapy,16,13,0.8125,2,61,123,92.0,61,0.875,0.75,easy,steady,61:7/8;123:6/8
scrapy:3daf473686aab89aa03ebd0ebc59a73b4b6e00f1,scrapy,24,20,0.8333,3,42,167,104.3,42,0.875,0.8125,easy,steady,42:7/8;104:7/8;167:6/8
scrapy:6a38fc39f8fd1344bc41fcf50fe0e0af27ec74c4,scrapy,24,20,0.8333,3,13,138,75.7,13,0.75,0.875,easy,steady,13:6/8;76:6/8;138:8/8
scrapy:0fcb0554d10d28f33d5c53d964d5d8ebe91d6410,scrapy,16,14,0.875,2,28,91,59.5,28,0.75,1.0,easy,steady,28:6/8;91:8/8
scrapy:30c0dc7ac552ec73f25836562ac2dbb913ef34a6,scrapy,24,21,0.875,3,2,127,64.7,2,0.75,0.9375,easy,steady,2:6/8;65:7/8;127:8/8
scrapy:457b97c13ccf9a84f3dc7800c180cf059822c09a,scrapy,24,21,0.875,3,34,159,96.0,34,0.875,0.875,easy,steady,34:7/8;95:6/8;159:8/8
scrapy:5d31e89262a2db8baa2911fa955ca4ef87a5b6db,scrapy,24,21,0.875,3,14,139,76.7,14,1.0,0.8125,easy,steady,14:8/8;77:6/8;139:7/8
scrapy:93afe185877ee63154a5d54f06e2ddbc9e9f0c58,scrapy,24,21,0.875,3,1,126,64.0,1,0.75,0.9375,easy,steady,1:6/8;65:8/8;126:7/8
scrapy:9a734e675907ea4d256c03a5d22740d2a43dcf61,scrapy,24,21,0.875,3,19,145,82.0,19,0.75,0.9375,easy,steady,19:6/8;82:7/8;145:8/8
scrapy:cabed6f183cfb2ab778c57be8c75802fec5e54d4,scrapy,24,21,0.875,3,9,134,71.7,9,0.75,0.9375,easy,steady,9:6/8;72:8/8;134:7/8
scrapy:1f59a69a971b615bd06ef0011f5fd476eeb4f962,scrapy,24,22,0.9167,3,50,176,112.7,50,1.0,0.875,easy,steady,50:8/8;112:7/8;176:7/8
scrapy:3f76853bd27d84f53ebaaa97cb819e8a29195a89,scrapy,24,22,0.9167,3,48,174,110.7,48,0.875,0.9375,easy,steady,48:7/8;110:8/8;174:7/8
scrapy:4e2b7207ecbfeb282e297e7625368a2e35d4e4fb,scrapy,24,22,0.9167,3,15,141,78.3,15,0.875,0.9375,easy,steady,15:7/8;79:7/8;141:8/8
scrapy:5bcb8fd5019c72d05c4a96da78a7fcb6ecb55b75,scrapy,24,22,0.9167,3,11,136,73.7,11,0.875,0.9375,easy,steady,11:7/8;74:7/8;136:8/8
scrapy:770a501fb32b7582acaa5900ac2f41ea46a321cd,scrapy,24,22,0.9167,3,32,157,94.3,32,0.875,0.9375,easy,steady,32:7/8;94:7/8;157:8/8
scrapy:7b37dcd80d3783d3a21ff524e572019ff2b9e0ed,scrapy,24,22,0.9167,3,50,176,112.3,50,0.875,0.9375,easy,steady,50:7/8;111:8/8;176:7/8
scrapy:ae0ea31abd4e65f7decb4482d1669d7af17bca0a,scrapy,24,22,0.9167,3,46,171,108.0,46,0.875,0.9375,easy,steady,46:7/8;107:8/8;171:7/8
scrapy:129421c7e31b89b9b0f9c5f7d8ae59e47df36091,scrapy,16,15,0.9375,2,57,119,88.0,57,1.0,0.875,easy,steady,57:8/8;119:7/8
scrapy:6803779eb7e408b275da62f670aba9deaf3eade9,scrapy,16,15,0.9375,2,69,130,99.5,69,0.875,1.0,easy,steady,69:7/8;130:8/8
scrapy:6fbd6f941f00037ae4718805352e0fa86a781e41,scrapy,16,15,0.9375,2,57,119,88.0,57,1.0,0.875,easy,steady,57:8/8;119:7/8
scrapy:9f7fcf5582ed61787180df20a62a301cc09fce4a,scrapy,16,15,0.9375,2,64,125,94.5,64,0.875,1.0,easy,steady,64:7/8;125:8/8
scrapy:b6abd45926b73103bed0cf7e61b708f0f2f1e8ab,scrapy,16,15,0.9375,2,11,136,73.5,11,0.875,1.0,easy,steady,11:7/8;136:8/8
scrapy:1c0da1749d5250bbd82c2eb76fe26e49be13fb74,scrapy,24,23,0.9583,3,46,172,108.7,46,0.875,1.0,easy,steady,46:7/8;108:8/8;172:8/8
scrapy:24e82bfe75ad1a7b5ceb7a2840ecbae82d05268d,scrapy,24,23,0.9583,3,34,159,96.3,34,1.0,0.9375,easy,steady,34:8/8;96:8/8;159:7/8
scrapy:25bd3b3fea444f9f20b089436f94c4c91d37c05e,scrapy,24,23,0.9583,3,22,148,85.3,22,1.0,0.9375,easy,steady,22:8/8;86:7/8;148:8/8
scrapy:25c56159b86288311630cc0cf6db9d755aeeff1e,scrapy,24,23,0.9583,3,22,148,85.3,22,0.875,1.0,easy,steady,22:7/8;86:8/8;148:8/8
scrapy:2629997a2f620c54ab5b052947a0132a52042984,scrapy,24,23,0.9583,3,39,164,101.0,39,0.875,1.0,easy,steady,39:7/8;100:8/8;164:8/8
scrapy:3a763f7ba709d5309cf46ed35925a01d495a556d,scrapy,24,23,0.9583,3,45,170,107.0,45,0.875,1.0,easy,steady,45:7/8;106:8/8;170:8/8
scrapy:439a3e59b8e858441f8d97dbc32f398db392330d,scrapy,24,23,0.9583,3,38,163,100.3,38,1.0,0.9375,easy,steady,38:8/8;100:8/8;163:7/8
scrapy:44bc4c06ffe2e3ea29250015036a066be7a7b5f1,scrapy,24,23,0.9583,3,29,154,91.3,29,1.0,0.9375,easy,steady,29:8/8;91:7/8;154:8/8
scrapy:6ddd8147382348f4796ac905f0357925dfa81da1,scrapy,24,23,0.9583,3,22,148,85.3,22,0.875,1.0,easy,steady,22:7/8;86:8/8;148:8/8
scrapy:7910fa017243c6f64ecb55b4272894f6eb5d35ff,scrapy,24,23,0.9583,3,49,175,111.7,49,0.875,1.0,easy,steady,49:7/8;111:8/8;175:8/8
scrapy:85f0596c43781103f30eaff13b567942ff967e00,scrapy,24,23,0.9583,3,24,150,87.0,24,0.875,1.0,easy,steady,24:7/8;87:8/8;150:8/8
scrapy:885289f497f31d721a3414867fc6fda2f959790f,scrapy,24,23,0.9583,3,1,126,64.0,1,0.875,1.0,easy,steady,1:7/8;65:8/8;126:8/8
scrapy:bb2cf7c0d7199fffe0aa100e5c8a51c6b4b82fc2,scrapy,24,23,0.9583,3,30,155,92.3,30,0.875,1.0,easy,steady,30:7/8;92:8/8;155:8/8
scrapy:d5f3543d77421e4a451529b2846f6f5922872f7e,scrapy,24,23,0.9583,3,36,161,98.0,36,1.0,0.9375,easy,steady,36:8/8;97:8/8;161:7/8
scrapy:0c50879568dee2363df5cbe25e9bdd7adaed5da4,scrapy,24,24,1.0,3,17,143,80.3,17,1.0,1.0,trivial,steady,17:8/8;81:8/8;143:8/8
scrapy:2a7dc31f4cab7b13aacb632bdc78c50af754e76f,scrapy,24,24,1.0,3,31,156,93.3,31,1.0,1.0,trivial,steady,31:8/8;93:8/8;156:8/8
scrapy:48c5a8c98f545e35708a580e724d0b8e1ada5e6e,scrapy,8,8,1.0,1,57,57,57.0,57,1.0,1.0,trivial,steady,57:8/8
scrapy:60727dedf605fad2ed4be844cb2ec44e305257f0,scrapy,16,16,1.0,2,58,119,88.5,58,1.0,1.0,trivial,steady,58:8/8;119:8/8
scrapy:62778cf23f6e0cad5839f31f9da8b3c5778dcbdb,scrapy,24,24,1.0,3,42,167,104.3,42,1.0,1.0,trivial,steady,42:8/8;104:8/8;167:8/8
scrapy:65c7c05060fd2d1fc161d4904243d5e0b31e202b,scrapy,24,24,1.0,3,48,174,110.7,48,1.0,1.0,trivial,steady,48:8/8;110:8/8;174:8/8
scrapy:6c858cec91b013853a73e6215b74c90b609bc2da,scrapy,8,8,1.0,1,56,56,56.0,56,1.0,1.0,trivial,steady,56:8/8
scrapy:73668ce4076b87d2d2493f2c9b445c643da9055a,scrapy,8,8,1.0,1,122,122,122.0,122,1.0,1.0,trivial,steady,122:8/8
scrapy:776129a9513e2b6ab6f7e8cda1dd3de66cbbff44,scrapy,16,16,1.0,2,60,121,90.5,60,1.0,1.0,trivial,steady,60:8/8;121:8/8
scrapy:8bc536d88b2897668e98b75ca896fc4338843d54,scrapy,24,24,1.0,3,19,146,82.7,19,1.0,1.0,trivial,steady,19:8/8;83:8/8;146:8/8
scrapy:8d45b3c4810cb5304ba1193b45697a0df1157326,scrapy,16,16,1.0,2,117,181,149.0,117,1.0,1.0,trivial,steady,117:8/8;181:8/8
scrapy:902fce0640c071e0705e970f324fe2e8711e744b,scrapy,24,24,1.0,3,37,162,99.3,37,1.0,1.0,trivial,steady,37:8/8;99:8/8;162:8/8
scrapy:93385e647a2354b5ad25d6b66aca215b402d1ab4,scrapy,24,24,1.0,3,22,148,85.0,22,1.0,1.0,trivial,steady,22:8/8;85:8/8;148:8/8
scrapy:97a52665a0b96c8e2b93303dd5b10276ffac1ed2,scrapy,24,24,1.0,3,52,178,114.3,52,1.0,1.0,trivial,steady,52:8/8;113:8/8;178:8/8
scrapy:991197003bdf8e908aebe5ce39ceff353af7e016,scrapy,24,24,1.0,3,36,161,98.0,36,1.0,1.0,trivial,steady,36:8/8;97:8/8;161:8/8
scrapy:9a15fcf89a151811de8ac783419df0512c863d5e,scrapy,24,24,1.0,3,50,176,112.7,50,1.0,1.0,trivial,steady,50:8/8;112:8/8;176:8/8
scrapy:a06a5f00f4a62028416ada4919994efd7d439eb2,scrapy,24,24,1.0,3,26,152,89.0,26,1.0,1.0,trivial,steady,26:8/8;89:8/8;152:8/8
scrapy:a95a338eeada7275a5289cf036136610ebaf07eb,scrapy,24,24,1.0,3,45,170,107.3,45,1.0,1.0,trivial,steady,45:8/8;107:8/8;170:8/8
scrapy:b06936f111741f16aae8338ea8006435890bb10d,scrapy,24,24,1.0,3,54,180,116.3,54,1.0,1.0,trivial,steady,54:8/8;115:8/8;180:8/8
scrapy:bdcc78b4ddf47b6161b962b9d9fc8851b11f0117,scrapy,16,16,1.0,2,108,172,140.0,108,1.0,1.0,trivial,steady,108:8/8;172:8/8
scrapy:defa89913559b543cf7336653e44350481c1c38a,scrapy,8,8,1.0,1,56,56,56.0,56,1.0,1.0,trivial,steady,56:8/8
scrapy:e17fdd72766eea6bc81fcfb9e3c24a9929eeeba5,scrapy,24,24,1.0,3,33,158,95.0,33,1.0,1.0,trivial,steady,33:8/8;94:8/8;158:8/8
scrapy:f042ad0f39594d59a1a2032e6294ff1890638138,scrapy,16,16,1.0,2,62,124,93.0,62,1.0,1.0,trivial,steady,62:8/8;124:8/8
scrapy:f2668c316f347d44642a1bf0aa454dd0ee204977,scrapy,16,16,1.0,2,36,98,67.0,36,1.0,1.0,trivial,steady,36:8/8;98:8/8
scrapy:fbb411a805724fec50b786f369be79dc221c798e,scrapy,16,16,1.0,2,63,125,94.0,63,1.0,1.0,trivial,steady,63:8/8;125:8/8
tornado:02103209f18c100866e9846083779625dd50ec19,tornado,24,0,0.0,3,40,165,102.0,-1,0.0,0.0,dead_hard,never_solved,40:0/8;101:0/8;165:0/8
tornado:022c46c8c2f22e2ac7f04cd7eda1ac943cdc35d7,tornado,24,0,0.0,3,6,131,69.0,-1,0.0,0.0,dead_hard,never_solved,6:0/8;70:0/8;131:0/8
tornado:06be57c11f98b24ce0f6ee2d04f0cfe8bfdb3b4d,tornado,16,0,0.0,2,4,129,66.5,-1,0.0,0.0,dead_hard,never_solved,4:0/8;129:0/8
tornado:09bc9827e757efb2b28fd4ff50b1ad871344a0e2,tornado,24,0,0.0,3,21,147,84.0,-1,0.0,0.0,dead_hard,never_solved,21:0/8;84:0/8;147:0/8
tornado:0a706fa666da91162466ae0d0d79d6dbfe923216,tornado,16,0,0.0,2,62,124,93.0,-1,0.0,0.0,dead_hard,never_solved,62:0/8;124:0/8
tornado:0d44009cdc165fc3810945c59db5743bc5e809d3,tornado,24,0,0.0,3,20,146,83.0,-1,0.0,0.0,dead_hard,never_solved,20:0/8;83:0/8;146:0/8
tornado:0dd94b9e0caa28263d158879165451e7bb949565,tornado,24,0,0.0,3,53,179,115.7,-1,0.0,0.0,dead_hard,never_solved,53:0/8;115:0/8;179:0/8
tornado:0ed1bb761e8978b42aef2a8f654dd737eb3ff062,tornado,16,0,0.0,2,79,141,110.0,-1,0.0,0.0,dead_hard,never_solved,79:0/8;141:0/8
tornado:14531ee358a8e8175c7087f805c93a65d436460f,tornado,16,0,0.0,2,79,141,110.0,-1,0.0,0.0,dead_hard,never_solved,79:0/8;141:0/8
tornado:14ae309f08f5e8d8de13aa5c71dd6bc43d8ace66,tornado,24,0,0.0,3,47,173,109.7,-1,0.0,0.0,dead_hard,never_solved,47:0/8;109:0/8;173:0/8
tornado:15e350aa27493a98bf797d112af304b00c1d63c3,tornado,24,0,0.0,3,29,154,91.3,-1,0.0,0.0,dead_hard,never_solved,29:0/8;91:0/8;154:0/8
tornado:1b4556f1507dfd955ef783d08ad201500786d62b,tornado,8,0,0.0,1,36,36,36.0,-1,0.0,0.0,dead_hard,never_solved,36:0/8
tornado:1d5fc98018bd1d742b1608634bfb57f6e3d990f0,tornado,16,0,0.0,2,49,175,112.0,-1,0.0,0.0,dead_hard,never_solved,49:0/8;175:0/8
tornado:21657acf52bf068133f638dd3904d329d254fc98,tornado,16,0,0.0,2,55,118,86.5,-1,0.0,0.0,dead_hard,never_solved,55:0/8;118:0/8
tornado:217d57690eb00a86d9eeaee6fe6280fced683f60,tornado,24,0,0.0,3,45,170,107.3,-1,0.0,0.0,dead_hard,never_solved,45:0/8;107:0/8;170:0/8
tornado:22e8614fdd045a1d2ac264c9917814ae4852170b,tornado,24,0,0.0,3,12,137,74.7,-1,0.0,0.0,dead_hard,never_solved,12:0/8;75:0/8;137:0/8
tornado:245334401570a40ba01813d9adb14976c50d77dd,tornado,16,0,0.0,2,11,136,73.5,-1,0.0,0.0,dead_hard,never_solved,11:0/8;136:0/8
tornado:24a8b2256c4da30823c4017f31356ce67d9ba389,tornado,24,0,0.0,3,9,134,71.7,-1,0.0,0.0,dead_hard,never_solved,9:0/8;72:0/8;134:0/8
tornado:28287ea88ddd2d407dbc1584b156a8db4578292c,tornado,24,0,0.0,3,41,166,103.0,-1,0.0,0.0,dead_hard,never_solved,41:0/8;102:0/8;166:0/8
tornado:29e067f087b8666ebe4ab67d7d786bd9389e7dbc,tornado,16,0,0.0,2,28,90,59.0,-1,0.0,0.0,dead_hard,never_solved,28:0/8;90:0/8
tornado:2d5f396407f9ce3c19751d1b6205a0f04143d3d6,tornado,24,0,0.0,3,15,140,77.3,-1,0.0,0.0,dead_hard,never_solved,15:0/8;77:0/8;140:0/8
tornado:2d8e56e5288e4d6409f0f44b9a2e92dd33cfd36a,tornado,24,0,0.0,3,7,133,70.3,-1,0.0,0.0,dead_hard,never_solved,7:0/8;71:0/8;133:0/8
tornado:2dc57c57b1a4e64e0c10796718f54f0792968dba,tornado,8,0,0.0,1,98,98,98.0,-1,0.0,0.0,dead_hard,never_solved,98:0/8
tornado:2e25e817162d832f1ea292e81b781660a7276dac,tornado,16,0,0.0,2,24,150,87.0,-1,0.0,0.0,dead_hard,never_solved,24:0/8;150:0/8
tornado:301f52b532c071a0d2fec1eb7c23f2714bb38567,tornado,24,0,0.0,3,36,161,98.0,-1,0.0,0.0,dead_hard,never_solved,36:0/8;97:0/8;161:0/8
tornado:32377f2c2cdd95ade0e40fabdcc1364e07ea2239,tornado,24,0,0.0,3,20,146,83.0,-1,0.0,0.0,dead_hard,never_solved,20:0/8;83:0/8;146:0/8
tornado:34edd2e8020b42cd16c3dc9a8c0417b9fae1e6d4,tornado,24,0,0.0,3,3,128,66.0,-1,0.0,0.0,dead_hard,never_solved,3:0/8;67:0/8;128:0/8
tornado:3fe0c5eea6b91564d7116c4257276e125cfbc241,tornado,16,0,0.0,2,64,125,94.5,-1,0.0,0.0,dead_hard,never_solved,64:0/8;125:0/8
tornado:463d9ecda872f9df9644920103fcbfa4b6aef06f,tornado,24,0,0.0,3,1,126,63.7,-1,0.0,0.0,dead_hard,never_solved,1:0/8;64:0/8;126:0/8
tornado:46850a7b3cee73c068b03690f1f97e8fda1326d3,tornado,24,0,0.0,3,34,159,96.3,-1,0.0,0.0,dead_hard,never_solved,34:0/8;96:0/8;159:0/8
tornado:48a6bfb96387d35bce24e7343c44e735fb4ef13a,tornado,24,0,0.0,3,33,158,95.3,-1,0.0,0.0,dead_hard,never_solved,33:0/8;95:0/8;158:0/8
tornado:48d8144a03de8eea2740bfa4ddcc696816b8f7a4,tornado,24,0,0.0,3,1,126,63.7,-1,0.0,0.0,dead_hard,never_solved,1:0/8;64:0/8;126:0/8
tornado:4b464ffc63b64891b7356ac74cf3078faa6c267a,tornado,16,0,0.0,2,8,133,70.5,-1,0.0,0.0,dead_hard,never_solved,8:0/8;133:0/8
tornado:4f0d837ed2776eddaeb8c80b3224daf97ff35c54,tornado,24,0,0.0,3,34,159,96.0,-1,0.0,0.0,dead_hard,never_solved,34:0/8;95:0/8;159:0/8
tornado:511df843537691d4a2913db08f42f2691583fd0f,tornado,24,0,0.0,3,9,134,71.7,-1,0.0,0.0,dead_hard,never_solved,9:0/8;72:0/8;134:0/8
tornado:51c9796b10b8b141454f8fe4d080e76962a9ad57,tornado,16,0,0.0,2,108,172,140.0,-1,0.0,0.0,dead_hard,never_solved,108:0/8;172:0/8
tornado:522b2c70b69febc2541449583e36c1853c6371cd,tornado,8,0,0.0,1,8,8,8.0,-1,0.0,0.0,dead_hard,never_solved,8:0/8
tornado:57d15bb28549a9ebc9baf6bddeea4c8ada0e84b1,tornado,16,0,0.0,2,68,130,99.0,-1,0.0,0.0,dead_hard,never_solved,68:0/8;130:0/8
tornado:5d0ac1d2897a18714e748873b44fe9967c21a5cf,tornado,24,0,0.0,3,48,174,110.7,-1,0.0,0.0,dead_hard,never_solved,48:0/8;110:0/8;174:0/8
tornado:63033590b251f7ec5c8d05fdb6ee5de09d9f003f,tornado,16,0,0.0,2,5,68,36.5,-1,0.0,0.0,dead_hard,never_solved,5:0/8;68:0/8
